barcode,Xcoord,Ycoord,Zcoord
cell3395,738.8,7638.345454545454,0
cell3396,868.9313725490196,7541.392156862745,0
cell3397,1047.8878504672898,7377.934579439252,0
cell3401,3781.5,4609.7,0
cell3402,2002.5797101449275,6385.652173913043,0
cell3403,2047.0416666666667,6362.902777777777,0
cell3405,769.5769230769231,7587.461538461538,0
cell3406,3511.6973684210525,4887.723684210527,0
cell3407,2688.684210526316,5802.1578947368425,0
cell3408,3687.696808510638,4807.70744680851,0
cell3409,2720.212121212121,5705.424242424242,0
cell3410,3885.964285714286,4541.285714285715,0
cell3411,1832.8148148148148,6554.259259259259,0
cell3412,3162.090909090909,5250.681818181818,0
cell3413,3983.6871508379886,4431.3184357541895,0
cell3414,3797.25,4640.766666666666,0
cell3415,3122.1492537313434,5254.820895522388,0
cell3417,1903.2882882882882,6492.513513513513,0
cell3418,3607.9622641509436,4771.1509433962265,0
cell3419,3197.6,5248.52,0
cell3421,4626.767441860465,3778.0,0
cell3422,3740.1666666666665,4675.9,0
cell3423,4363.926829268293,4046.390243902439,0
cell3424,3687.112462006079,4709.95744680851,0
cell3425,4151.425925925926,4259.787037037037,0
cell3426,1015.8133333333334,7446.346666666666,0
cell3429,2190.0,6272.076923076923,0
cell3430,777.625,7634.625,0
cell3431,4091.220512820513,4373.984615384616,0
cell3432,3510.9411764705883,4958.632352941177,0
cell3433,4465.44262295082,4023.8852459016393,0
cell3434,3739.5471698113206,4742.056603773585,0
cell3435,1380.0384615384614,7067.615384615385,0
cell3436,1997.948717948718,6452.17094017094,0
cell3437,2995.6433566433566,5435.398601398601,0
cell3438,2137.1724137931033,6305.810344827586,0
cell3440,3322.3354430379745,5180.594936708861,0
cell3441,2846.5391304347827,5616.973913043478,0
cell3442,2471.285714285714,5999.092857142857,0
cell3443,3209.6153846153848,5270.538461538462,0
cell3444,3946.0991253644315,4522.6909620991255,0
cell3445,3153.868544600939,5293.741784037558,0
cell3446,1562.2948717948718,6926.102564102564,0
cell3447,3360.391891891892,5130.148648648648,0
cell3448,3869.65,4633.9,0
cell3449,5000.796875,3414.515625,0
cell3450,4419.575471698113,4064.5849056603774,0
cell3451,3783.826923076923,4711.423076923077,0
cell3452,3820.650406504065,4654.3983739837395,0
cell3453,4986.394736842105,3469.815789473684,0
cell3454,3281.7083333333335,5196.958333333333,0
cell3455,2803.5,5645.952380952381,0
cell3456,4169.288888888889,4349.4,0
cell3457,1960.8863636363637,6533.590909090909,0
cell3458,3459.625,5021.357142857143,0
cell3460,1867.9565217391305,6687.586956521739,0
cell3461,4202.652173913043,4273.423913043478,0
cell3462,3744.185185185185,4799.592592592592,0
cell3463,2527.764705882353,5936.6274509803925,0
cell3464,2941.1384615384613,5561.153846153846,0
cell3465,1327.6764705882354,7181.794117647059,0
cell3466,3631.3614457831327,4863.301204819277,0
cell3467,4362.0496894409935,4144.701863354037,0
cell3468,3786.7,4649.9,0
cell3469,3994.5205479452056,4544.657534246576,0
cell3470,3134.925925925926,5390.1925925925925,0
cell3471,3243.103448275862,5308.431034482759,0
cell3472,4004.9757575757576,4466.684848484849,0
cell3473,4631.383838383838,3912.3535353535353,0
cell3474,3247.4050632911394,5242.645569620253,0
cell3475,2639.141304347826,5805.478260869565,0
cell3476,3734.0,4752.736842105263,0
cell3477,3548.2830188679245,4906.792452830188,0
cell3478,761.6551724137931,7713.896551724138,0
cell3479,1877.9277108433735,6560.385542168675,0
cell3480,4258.446009389671,4317.065727699531,0
cell3481,3062.0967741935483,5406.438709677419,0
cell3482,3196.3008849557523,5216.530973451328,0
cell3483,861.8607594936709,7625.632911392405,0
cell3484,1139.7924528301887,7343.094339622641,0
cell3485,3329.5853658536585,5246.268292682927,0
cell3486,4252.16875,4233.19375,0
cell3487,3280.404761904762,5221.690476190476,0
cell3488,2595.4285714285716,5941.657142857143,0
cell3489,3864.5873015873017,4712.349206349207,0
cell3490,3761.4150943396226,4728.1509433962265,0
cell3491,1647.66,6913.96,0
cell3492,3281.472222222222,5274.935185185185,0
cell3493,2715.175,5795.965625,0
cell3494,1513.8486842105262,6975.585526315789,0
cell3495,3930.8478260869565,4564.826086956522,0
cell3496,2867.4666666666667,5681.033333333334,0
cell3497,4985.365853658536,3523.0975609756097,0
cell3498,2236.385093167702,6337.173913043478,0
cell3499,3287.9285714285716,5230.285714285715,0
cell3500,3493.644578313253,5082.481927710844,0
cell3502,4327.888888888889,4176.022222222222,0
cell3503,2937.5928143712576,5517.053892215569,0
cell3504,2924.0361445783133,5598.108433734939,0
cell3505,4749.242574257426,3785.207920792079,0
cell3506,5058.414634146341,3438.1544715447153,0
cell3507,1845.0851063829787,6617.148936170212,0
cell3508,3879.304347826087,4646.072463768116,0
cell3509,3657.4,4935.833333333333,0
cell3510,4710.458646616541,3743.3609022556393,0
cell3511,4341.5,4226.190476190476,0
cell3512,1065.8648648648648,7492.1621621621625,0
cell3513,2813.4086956521737,5705.939130434783,0
cell3514,4322.420289855072,4247.282608695652,0
cell3515,4558.608108108108,3984.7567567567567,0
cell3516,3405.3475609756097,5200.024390243902,0
cell3517,1598.5394736842106,7005.361842105263,0
cell3518,2516.787401574803,6010.488188976378,0
cell3519,4538.661016949152,3968.7796610169494,0
cell3520,894.12,7635.88,0
cell3521,3095.4594594594596,5469.405405405405,0
cell3522,3187.602409638554,5303.180722891566,0
cell3523,3216.7653429602888,5357.476534296029,0
cell3524,3444.92,5067.08,0
cell3525,5116.4,3420.285714285714,0
cell3526,3432.262711864407,5132.9915254237285,0
cell3527,2047.7391304347825,6532.913043478261,0
cell3528,5326.634146341464,3255.6260162601625,0
cell3529,3776.5394736842104,4851.2192982456145,0
cell3530,1132.9325842696628,7431.348314606742,0
cell3531,3847.7194244604316,4680.1115107913665,0
cell3532,1805.7777777777778,6710.462962962963,0
cell3533,2149.1913580246915,6380.5,0
cell3534,4217.69014084507,4316.718309859155,0
cell3535,3337.3515625,5253.578125,0
cell3536,5125.367816091954,3477.9310344827586,0
cell3537,3944.5366492146595,4687.369109947644,0
cell3538,4073.338383838384,4425.828282828283,0
cell3540,2778.240506329114,5760.012658227848,0
cell3541,809.1458333333334,7727.083333333333,0
cell3542,3708.0,4878.2,0
cell3543,3568.531914893617,5033.159574468085,0
cell3544,3015.173076923077,5538.25,0
cell3545,5345.038461538462,3214.4423076923076,0
cell3546,2496.5803571428573,6069.464285714285,0
cell3547,2019.9820359281437,6600.964071856288,0
cell3548,2187.25,6313.2,0
cell3549,3774.5272727272727,4797.109090909091,0
cell3550,1867.5510204081634,6637.448979591837,0
cell3552,4831.1875,3783.375,0
cell3553,5196.045267489712,3441.703703703704,0
cell3554,1954.504854368932,6593.1067961165045,0
cell3555,1942.1538461538462,6652.923076923077,0
cell3556,4069.0,4470.805555555556,0
cell3557,4314.625,4227.5625,0
cell3558,864.5046728971963,7722.943925233645,0
cell3559,2791.1604938271603,5816.308641975309,0
cell3560,1514.0,7150.3,0
cell3561,3024.1,5602.3,0
cell3562,2091.337837837838,6528.040540540541,0
cell3564,5002.076923076923,3583.230769230769,0
cell3565,3321.3353658536585,5314.6890243902435,0
cell3566,3616.222222222222,5008.740740740741,0
cell3567,2480.5731707317073,6124.414634146341,0
cell3568,5313.680327868852,3318.3278688524592,0
cell3569,4401.427777777778,4198.511111111111,0
cell3570,2922.1640625,5635.5390625,0
cell3571,3827.7837837837837,4816.121621621622,0
cell3572,5056.057692307692,3500.355769230769,0
cell3573,2614.002207505519,5985.724061810154,0
cell3574,771.6666666666666,7768.791666666667,0
cell3575,2856.078014184397,5787.191489361702,0
cell3576,3073.153846153846,5540.910256410257,0
cell3577,4457.778481012659,4145.639240506329,0
cell3579,3616.913043478261,4985.282608695652,0
cell3580,2288.9508196721313,6350.0,0
cell3581,5153.186046511628,3542.3643410852715,0
cell3582,3337.4594594594596,5347.7027027027025,0
cell3583,3047.0933333333332,5496.106666666667,0
cell3584,3987.507042253521,4692.56338028169,0
cell3585,2001.05,6651.042857142857,0
cell3586,1319.5,7273.1,0
cell3587,881.5909090909091,7748.545454545455,0
cell3588,3681.490909090909,4927.181818181818,0
cell3589,3361.3333333333335,5189.25,0
cell3590,4471.623529411765,4226.047058823529,0
cell3591,1992.0377358490566,6688.707547169812,0
cell3592,4777.582914572864,3813.8391959798996,0
cell3593,823.6404494382023,7796.191011235955,0
cell3594,4509.059602649007,4194.735099337749,0
cell3595,2949.0131578947367,5699.973684210527,0
cell3596,2165.36,6521.16,0
cell3597,1672.2,7005.05,0
cell3598,3849.3333333333335,4767.5,0
cell3599,3057.392156862745,5544.529411764706,0
cell3600,5411.486842105263,3235.592105263158,0
cell3601,4148.660839160839,4463.8216783216785,0
cell3602,727.9387755102041,7858.1122448979595,0
cell3603,3493.2045454545455,5215.25,0
cell3604,4337.722448979592,4313.50612244898,0
cell3605,3731.7685185185187,4985.0,0
cell3606,2190.1031746031745,6465.476190476191,0
cell3607,3886.2296650717703,4804.607655502392,0
cell3608,5051.561403508772,3561.9122807017543,0
cell3609,4019.506976744186,4578.293023255814,0
cell3610,3250.9554455445545,5395.579207920792,0
cell3611,2314.8333333333335,6298.636363636364,0
cell3612,3640.942028985507,5051.36231884058,0
cell3613,4621.5842696629215,4027.3595505617977,0
cell3614,3139.339285714286,5478.678571428572,0
cell3615,2144.9545454545455,6567.590909090909,0
cell3616,2979.015625,5644.640625,0
cell3617,2125.1111111111113,6517.916666666667,0
cell3618,1877.4719101123596,6791.741573033708,0
cell3619,775.4375,7858.8125,0
cell3620,2700.3515625,5948.0703125,0
cell3621,5224.988095238095,3380.940476190476,0
cell3622,1612.0545454545454,7084.654545454546,0
cell3623,3395.214285714286,5287.035714285715,0
cell3624,4772.820224719101,3922.8426966292136,0
cell3625,3201.4751552795033,5471.242236024845,0
cell3626,3152.5176470588235,5532.0,0
cell3627,1739.25,6968.867647058823,0
cell3628,5408.90625,3292.828125,0
cell3629,3785.918367346939,4932.673469387755,0
cell3630,4841.890855457227,3839.362831858407,0
cell3631,2893.2012987012986,5780.623376623376,0
cell3632,3879.3125,4745.0625,0
cell3633,701.2051282051282,7954.923076923077,0
cell3634,3111.4140625,5591.3984375,0
cell3635,1433.6666666666667,7293.0,0
cell3636,3533.063492063492,5137.690476190476,0
cell3637,2666.323529411765,6047.926470588235,0
cell3638,3841.6923076923076,4818.692307692308,0
cell3639,3486.6222222222223,5206.977777777778,0
cell3640,2078.52734375,6590.3828125,0
cell3641,3304.4313725490197,5344.901960784314,0
cell3642,3022.3228346456694,5598.456692913386,0
cell3643,2772.8928571428573,5952.698979591837,0
cell3644,2471.5555555555557,6161.5,0
cell3645,3405.28,5269.32,0
cell3646,860.4776119402985,7846.059701492537,0
cell3647,2240.981012658228,6420.272151898735,0
cell3649,4895.659574468085,3801.404255319149,0
cell3650,2310.279069767442,6393.139534883721,0
cell3651,3098.705882352941,5597.098039215686,0
cell3652,2069.6785714285716,6611.714285714285,0
cell3653,982.2380952380952,7717.976190476191,0
cell3654,2086.0254237288136,6649.237288135593,0
cell3655,4719.310924369748,3974.6638655462184,0
cell3656,5060.732394366197,3624.605633802817,0
cell3657,1553.4406779661017,7207.042372881356,0
cell3658,5108.241610738255,3593.2147651006712,0
cell3659,4303.923076923077,4437.2692307692305,0
cell3660,3945.6620689655174,4795.786206896551,0
cell3661,4109.613636363636,4608.0,0
cell3662,5468.753623188406,3266.3333333333335,0
cell3663,2410.070707070707,6367.787878787879,0
cell3664,4034.6315789473683,4699.25,0
cell3665,2756.5581395348836,5991.131782945737,0
cell3666,4443.708333333333,4283.534722222223,0
cell3667,5376.410256410257,3345.9358974358975,0
cell3668,2159.2156862745096,6548.35294117647,0
cell3669,2504.753424657534,6219.86301369863,0
cell3670,2499.1052631578946,6239.105263157895,0
cell3671,4376.847457627118,4270.152542372882,0
cell3672,2114.046511627907,6591.488372093023,0
cell3673,3385.9756097560976,5332.225609756098,0
cell3674,1971.421875,6778.15625,0
cell3675,1555.1739130434783,7118.922705314009,0
cell3676,4231.175141242938,4493.598870056498,0
cell3677,671.5333333333333,8024.511111111111,0
cell3678,4087.7974683544303,4612.784810126583,0
cell3679,5296.066225165563,3378.8741721854303,0
cell3680,1840.25,6877.611111111111,0
cell3681,4310.779816513761,4516.3302752293575,0
cell3682,903.2,7799.7,0
cell3683,1812.260465116279,7017.767441860465,0
cell3684,1787.4245283018868,6920.490566037736,0
cell3685,915.1388888888889,7828.055555555556,0
cell3686,3745.7974683544303,4963.797468354431,0
cell3687,3926.432098765432,4790.0462962962965,0
cell3688,4411.385026737968,4373.965240641711,0
cell3689,2736.6936936936936,6068.2342342342345,0
cell3690,4056.7258064516127,4689.967741935484,0
cell3691,1316.4444444444443,7478.314814814815,0
cell3692,3206.985294117647,5551.735294117647,0
cell3693,2732.769230769231,5997.461538461538,0
cell3694,4705.859649122807,4095.5087719298244,0
cell3695,3346.335260115607,5395.2658959537575,0
cell3696,2258.9794520547944,6446.458904109589,0
cell3697,3635.0252100840335,5136.415966386555,0
cell3698,3165.0425531914893,5568.148936170212,0
cell3699,2971.3582887700536,5780.39037433155,0
cell3700,3292.5641025641025,5465.621794871795,0
cell3701,4686.17094017094,4045.358974358974,0
cell3702,4605.937853107344,4202.536723163842,0
cell3703,2346.624,6352.4,0
cell3704,3868.5403225806454,4917.9838709677415,0
cell3706,2858.2163120567375,5864.106382978724,0
cell3707,2783.2380952380954,5970.666666666667,0
cell3708,3489.5588235294117,5260.882352941177,0
cell3709,4171.5352112676055,4514.845070422535,0
cell3710,4001.458904109589,4784.657534246576,0
cell3711,4513.938775510204,4266.265306122449,0
cell3712,2850.7671232876714,5940.102739726028,0
cell3713,4852.546195652174,3919.0815217391305,0
cell3714,975.616,7791.272,0
cell3715,1418.3424657534247,7402.739726027397,0
cell3716,836.6666666666666,7894.196078431372,0
cell3717,1613.8,7195.56,0
cell3718,1255.5263157894738,7560.80701754386,0
cell3719,3833.722222222222,4829.166666666667,0
cell3720,5283.4559585492225,3446.2383419689118,0
cell3721,3755.743455497382,5076.277486910994,0
cell3722,2889.8333333333335,5899.388888888889,0
cell3723,2140.6330749354006,6639.7131782945735,0
cell3724,4340.04,4410.72,0
cell3725,2206.012658227848,6573.481012658228,0
cell3726,887.4142857142857,7913.8,0
cell3727,5172.698795180723,3640.9477911646586,0
cell3728,4490.760869565217,4345.347826086957,0
cell3729,2124.655518394649,6713.210702341137,0
cell3730,5468.211111111111,3337.1814814814816,0
cell3731,3705.8555555555554,5101.9,0
cell3732,4748.822784810127,4037.0443037974683,0
cell3733,2349.0415512465374,6447.504155124654,0
cell3734,1839.4827586206898,6858.413793103448,0
cell3735,815.85,7940.1,0
cell3736,3066.625,5690.5,0
cell3737,3425.4945652173915,5401.092391304348,0
cell3738,5267.651785714285,3544.629464285714,0
cell3739,3444.6339285714284,5352.446428571428,0
cell3740,2948.92,5890.6,0
cell3741,4958.88416988417,3841.07722007722,0
cell3742,1944.3236607142858,6875.026785714285,0
cell3743,3468.47247706422,5294.174311926606,0
cell3744,3775.5,5049.833333333333,0
cell3745,1774.4043887147336,7106.780564263323,0
cell3746,2926.265060240964,5789.240963855422,0
cell3747,3563.4740484429067,5323.35294117647,0
cell3748,3839.809523809524,5052.333333333333,0
cell3749,2406.5535714285716,6504.625,0
cell3750,1861.622641509434,6944.603773584906,0
cell3751,5195.023255813953,3497.1162790697676,0
cell3752,4777.8125,3965.9375,0
cell3753,3563.3846153846152,5236.25641025641,0
cell3754,3390.073529411765,5459.198529411765,0
cell3755,3928.1363636363635,4895.238636363636,0
cell3756,3847.1063829787236,4989.0,0
cell3757,2895.12,5957.066666666667,0
cell3758,3125.6875,5671.0,0
cell3759,3268.4938271604938,5570.20987654321,0
cell3760,970.5064935064935,7875.298701298701,0
cell3761,1709.2857142857142,7133.476190476191,0
cell3762,4550.870967741936,4308.145161290323,0
cell3763,3237.125,5613.0625,0
cell3764,1334.7692307692307,7518.615384615385,0
cell3765,1079.2621359223301,7820.456310679611,0
cell3766,4794.953271028037,4018.504672897196,0
cell3767,2794.5774193548386,6079.535483870968,0
cell3768,3154.16,5653.2,0
cell3769,2259.125874125874,6583.160839160839,0
cell3770,2818.9926470588234,6002.375,0
cell3771,1100.3522727272727,7739.454545454545,0
cell3772,2935.375,5923.111111111111,0
cell3773,2705.8,6057.822222222222,0
cell3774,4269.974452554745,4594.631386861314,0
cell3775,2209.3882352941177,6631.752941176471,0
cell3776,2498.625,6282.9375,0
cell3777,4212.15228426396,4589.756345177665,0
cell3778,5310.929577464789,3509.3028169014083,0
cell3779,4706.887096774193,4130.612903225807,0
cell3780,4775.474576271186,4122.610169491525,0
cell3781,3703.88,5111.44,0
cell3782,4030.2757009345796,4873.27570093458,0
cell3783,3509.76,5280.12,0
cell3784,3147.2924528301887,5733.83962264151,0
cell3785,832.5151515151515,7992.878787878788,0
cell3786,5422.079545454545,3384.5454545454545,0
cell3787,3331.9423076923076,5481.038461538462,0
cell3788,5523.2307692307695,3345.224852071006,0
cell3789,5551.630136986301,3297.4520547945203,0
cell3790,1272.1785714285713,7639.339285714285,0
cell3791,4147.059259259259,4614.325925925926,0
cell3792,2541.201550387597,6311.325581395349,0
cell3793,4350.263157894737,4446.7807017543855,0
cell3794,3713.254464285714,5188.129464285715,0
cell3795,2269.63687150838,6519.871508379888,0
cell3796,2613.387387387387,6284.396396396396,0
cell3797,3165.090909090909,5652.713636363636,0
cell3798,1922.9473684210527,6947.282296650717,0
cell3799,2028.6744186046512,6861.895348837209,0
cell3800,2006.125,6947.5,0
cell3801,2968.036269430052,5886.606217616581,0
cell3802,2447.840830449827,6450.778546712802,0
cell3803,725.0,8119.7,0
cell3804,3060.1803278688526,5806.6557377049185,0
cell3805,2487.185185185185,6355.024691358025,0
cell3806,2372.721951219512,6536.5609756097565,0
cell3807,4072.05,4752.625,0
cell3808,3049.0344827586205,5870.372413793103,0
cell3809,3360.6936936936936,5537.576576576576,0
cell3810,2992.731707317073,5825.743902439024,0
cell3811,4409.758620689655,4472.862068965517,0
cell3812,1613.1354166666667,7211.96875,0
cell3813,3303.3722627737225,5568.058394160584,0
cell3814,5227.036363636364,3586.4727272727273,0
cell3815,4318.281976744186,4626.447674418605,0
cell3816,2937.765306122449,5972.622448979592,0
cell3817,4592.057692307692,4284.201923076923,0
cell3818,2855.7,5977.427272727273,0
cell3819,4693.3378378378375,4203.743243243243,0
cell3820,5355.4152542372885,3442.0,0
cell3821,4799.115044247787,4081.1592920353983,0
cell3822,1353.2173913043478,7575.369565217391,0
cell3823,2217.3357933579337,6710.70110701107,0
cell3824,2131.5,6766.925,0
cell3825,3253.6293103448274,5641.862068965517,0
cell3826,4665.775510204082,4307.34693877551,0
cell3827,3450.9193548387098,5466.459677419355,0
cell3828,4942.517374517374,3927.6872586872587,0
cell3829,1067.0985915492959,7895.154929577465,0
cell3830,4901.916666666667,4007.159090909091,0
cell3831,3300.5,5717.5,0
cell3832,1653.9037037037037,7256.074074074074,0
cell3833,4167.55,4767.597222222223,0
cell3834,4087.2727272727275,4894.272727272727,0
cell3835,4107.825,4785.6,0
cell3836,5371.10396039604,3546.4653465346537,0
cell3837,3249.9375,5685.96875,0
cell3838,1334.2142857142858,7546.971428571429,0
cell3839,1576.4033613445379,7300.428571428572,0
cell3840,880.9439252336449,8038.3644859813085,0
cell3841,2790.6013513513512,6149.9527027027025,0
cell3842,5024.0074349442375,3918.53531598513,0
cell3843,2618.64,6207.8,0
cell3844,2049.5943396226417,6810.443396226415,0
cell3845,1887.3673469387754,6962.244897959184,0
cell3846,1900.923076923077,6987.365384615385,0
cell3847,5614.207547169812,3301.245283018868,0
cell3849,4376.260273972603,4511.191780821918,0
cell3850,3407.5806451612902,5536.806451612903,0
cell3851,3825.720930232558,5114.395348837209,0
cell3852,1601.8453608247423,7369.113402061856,0
cell3853,1752.7435897435898,7187.2307692307695,0
cell3854,4504.69014084507,4387.429577464789,0
cell3856,2186.804347826087,6770.195652173913,0
cell3857,2965.0344827586205,5939.448275862069,0
cell3858,2977.810810810811,5963.1621621621625,0
cell3859,4378.24,4589.826666666667,0
cell3860,4710.917355371901,4261.371900826446,0
cell3861,3641.8058252427186,5207.563106796117,0
cell3862,2902.5522388059703,6009.6567164179105,0
cell3863,4505.773109243697,4466.949579831933,0
cell3864,2882.0615384615385,6120.2307692307695,0
cell3865,2686.1894736842105,6279.557894736842,0
cell3866,646.9090909090909,8242.181818181818,0
cell3867,3814.9166666666665,5197.472222222223,0
cell3868,2324.0046511627907,6596.33023255814,0
cell3869,3526.0424528301887,5427.4669811320755,0
cell3870,5383.346153846154,3495.1153846153848,0
cell3871,3257.705882352941,5590.764705882353,0
cell3872,4021.6402640264027,4862.887788778878,0
cell3873,4598.426229508197,4406.393442622951,0
cell3874,1343.8217054263566,7642.565891472868,0
cell3875,4433.951724137931,4451.848275862069,0
cell3876,2284.9173126614987,6669.627906976744,0
cell3878,5612.1783216783215,3365.2412587412587,0
cell3879,2573.901098901099,6386.219780219781,0
cell3880,3653.5103448275863,5288.544827586207,0
cell3881,2899.5343137254904,6047.671568627451,0
cell3882,3386.5960264900664,5506.039735099338,0
cell3883,5480.85,3429.55,0
cell3884,2495.8,6448.584,0
cell3885,1837.435582822086,7037.141104294478,0
cell3886,3700.8237547892722,5273.927203065134,0
cell3887,2115.7361963190183,6909.539877300614,0
cell3888,1862.658536585366,7077.951219512195,0
cell3889,5523.283422459893,3431.187165775401,0
cell3890,3011.6052631578946,5950.80701754386,0
cell3891,1713.9761904761904,7205.0952380952385,0
cell3892,4829.171122994652,4186.331550802139,0
cell3893,3506.1973684210525,5430.355263157895,0
cell3894,957.4831460674158,7956.662921348315,0
cell3895,1913.2136752136753,7037.2991452991455,0
cell3896,5000.494505494506,3984.3571428571427,0
cell3897,2433.377593360996,6600.921161825726,0
cell3898,2716.304166666667,6216.7,0
cell3899,3599.1185185185186,5437.8,0
cell3900,4364.089285714285,4581.285714285715,0
cell3901,2866.413043478261,6025.913043478261,0
cell3902,2848.5789473684213,6166.473684210527,0
cell3903,1398.8135593220338,7520.838983050848,0
cell3904,5432.727272727273,3474.3376623376626,0
cell3905,3926.901960784314,4949.450980392156,0
cell3906,4122.27027027027,4865.260135135135,0
cell3907,2067.371900826446,6925.334710743801,0
cell3908,3962.181818181818,5005.346153846154,0
cell3909,3789.5777777777776,5260.422222222222,0
cell3910,2521.7714285714287,6470.685714285714,0
cell3911,3608.1324503311257,5313.079470198675,0
cell3912,2361.815789473684,6649.938596491228,0
cell3913,956.8307692307692,8043.923076923077,0
cell3914,2671.4117647058824,6235.970588235294,0
cell3915,1588.5454545454545,7389.890909090909,0
cell3916,1604.3,7422.5,0
cell3917,4459.211764705882,4535.058823529412,0
cell3918,2253.0,6598.822222222222,0
cell3919,4841.160305343511,4131.862595419847,0
cell3920,5287.929203539823,3647.1238938053098,0
cell3922,3046.4105263157894,5968.168421052632,0
cell3923,4109.939252336449,4823.570093457944,0
cell3924,3924.181818181818,5071.168831168831,0
cell3925,5504.043902439024,3501.8146341463416,0
cell3926,4651.057692307692,4228.25,0
cell3927,1382.391304347826,7589.608695652174,0
cell3928,3377.1794871794873,5598.7692307692305,0
cell3929,3778.2075471698113,5221.207547169812,0
cell3930,4905.705128205128,4106.4358974358975,0
cell3931,854.9661016949152,8140.949152542373,0
cell3932,3155.0285714285715,5755.4857142857145,0
cell3933,3965.28125,5012.875,0
cell3934,2546.630769230769,6504.846153846154,0
cell3935,2282.1785714285716,6847.392857142857,0
cell3936,2847.904255319149,6165.946808510638,0
cell3937,3015.900662251656,6022.94701986755,0
cell3938,4542.256097560976,4408.890243902439,0
cell3939,1777.3055555555557,7293.472222222223,0
cell3940,3910.2105263157896,5063.561403508772,0
cell3941,3366.7958115183246,5628.366492146597,0
cell3942,3037.396226415094,5937.125786163522,0
cell3943,4015.4469696969695,4946.75,0
cell3944,4734.311475409836,4217.245901639344,0
cell3945,3313.785714285714,5711.0,0
cell3946,1495.890410958904,7562.082191780822,0
cell3947,4940.245614035088,4014.1754385964914,0
cell3948,1065.2295081967213,7985.44262295082,0
cell3949,4086.9915966386557,4940.09243697479,0
cell3950,1907.748031496063,7126.220472440945,0
cell3951,3665.881040892193,5391.553903345725,0
cell3952,2651.285714285714,6370.088803088803,0
cell3953,3096.5124378109454,5911.900497512438,0
cell3954,3036.4736842105262,6055.578947368421,0
cell3955,2689.27731092437,6348.873949579832,0
cell3956,2493.2457337883957,6524.556313993174,0
cell3957,2793.6129032258063,6230.032258064516,0
cell3958,5344.54347826087,3621.942028985507,0
cell3959,5606.139830508475,3435.186440677966,0
cell3960,2295.4675324675327,6734.766233766234,0
cell3961,5080.604166666667,3965.6666666666665,0
cell3962,797.9130434782609,8183.478260869565,0
cell3963,1789.3188405797102,7240.507246376812,0
cell3964,3106.3178294573645,5878.46511627907,0
cell3965,1829.3411764705882,7174.270588235294,0
cell3966,2590.788888888889,6458.933333333333,0
cell3967,2033.12,6998.64,0
cell3968,1887.9080459770114,7183.241379310345,0
cell3969,3464.764705882353,5570.294117647059,0
cell3970,1505.1359223300972,7553.378640776699,0
cell3971,5680.683760683761,3366.7606837606836,0
cell3972,4572.622950819672,4562.0,0
cell3973,4373.8,4677.3,0
cell3975,4609.362162162162,4501.216216216216,0
cell3976,3441.55,5621.3,0
cell3977,4242.485454545455,4831.423636363636,0
cell3978,3904.2487046632123,5120.849740932643,0
cell3979,4737.486111111111,4322.875,0
cell3980,3481.9306358381505,5499.890173410405,0
cell3981,4156.954545454545,4891.681818181818,0
cell3982,5649.623188405797,3438.4057971014495,0
cell3983,5412.8265895953755,3612.78612716763,0
cell3984,5470.87037037037,3588.1435185185187,0
cell3985,4189.160975609756,4858.2878048780485,0
cell3986,3584.913725490196,5460.596078431373,0
cell3987,2352.823529411765,6711.774509803921,0
cell3988,2102.214285714286,6969.040816326531,0
cell3989,4568.528925619835,4461.1322314049585,0
cell3990,4127.482142857143,4964.883928571428,0
cell3991,3456.387900355872,5582.085409252669,0
cell3992,2452.8947368421054,6685.623268698061,0
cell3993,2110.8307692307694,6971.123076923077,0
cell3994,4680.333333333333,4353.476190476191,0
cell3995,3299.7080536912754,5761.681208053691,0
cell3996,4415.847701149425,4707.879310344828,0
cell3997,4387.598540145986,4656.923357664234,0
cell3998,2128.5526315789475,6864.868421052632,0
cell3999,4667.4212962962965,4418.101851851852,0
cell4000,4205.743243243243,4942.918918918919,0
cell4001,3993.3856209150326,5092.732026143791,0
cell4002,1334.4358974358975,7773.205128205128,0
cell4003,2758.0393700787404,6366.937007874016,0
cell4004,2795.4926108374384,6311.667487684729,0
cell4005,3175.8058252427186,5869.689320388349,0
cell4006,1587.7578947368422,7484.221052631579,0
cell4007,4683.096153846154,4521.7692307692305,0
cell4008,3124.1428571428573,5958.285714285715,0
cell4009,3440.04,5583.2,0
cell4010,2507.390532544379,6597.786982248521,0
cell4011,3549.156862745098,5539.777777777777,0
cell4012,2376.9333333333334,6634.64,0
cell4013,5081.194174757282,4037.029126213592,0
cell4014,4892.560606060606,4217.590909090909,0
cell4015,2958.326923076923,6216.115384615385,0
cell4016,2995.016666666667,6141.25,0
cell4017,2996.2631578947367,6042.3421052631575,0
cell4018,5408.935185185185,3688.8888888888887,0
cell4019,4070.7982456140353,5026.5,0
cell4020,2613.748201438849,6519.057553956834,0
cell4021,3869.8840579710145,5175.159420289855,0
cell4022,3089.34,6012.706666666667,0
cell4023,2282.7636363636366,6791.054545454545,0
cell4024,2391.56,6746.8,0
cell4025,3767.0714285714284,5374.0,0
cell4026,2927.069892473118,6104.618279569892,0
cell4027,2162.897810218978,6959.36496350365,0
cell4028,4025.2805755395684,5023.654676258992,0
cell4029,3925.7264957264956,5177.08547008547,0
cell4030,4727.160714285715,4390.178571428572,0
